sector.name,subsector.name0,subsector.name,year,input.OM.var,OM.var,technology
intermediate generation,coal,coal_int_conv pul_CCS,2085,OM-var,3.06,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2085,OM-var,3.06,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2085,OM-var,3.06,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2085,OM-var,3.06,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2085,OM-var,3.4,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2085,OM-var,3.4,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2085,OM-var,3.4,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2085,OM-var,3.4,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2085,OM-var,5.06,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2085,OM-var,5.06,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2085,OM-var,5.06,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2085,OM-var,5.06,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2085,OM-var,0.41,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2085,OM-var,0.41,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2085,OM-var,0.41,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2085,OM-var,0.41,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2085,OM-var,0.41,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2085,OM-var,0.83,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2085,OM-var,0.83,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2085,OM-var,0.83,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2085,OM-var,0.83,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,OM-var,1.58,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,OM-var,1.58,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,OM-var,1.58,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,OM-var,1.58,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2085,OM-var,1.58,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2085,OM-var,0.41,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2085,OM-var,0.41,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2085,OM-var,0.41,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2085,OM-var,0.41,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,OM-var,0.83,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,OM-var,0.83,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,OM-var,0.83,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2085,OM-var,0.83,refined liquids (CC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1951-1955,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1951-1955,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1951-1955,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1951-1955,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1951-1955,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1956-1960,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1956-1960,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1956-1960,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1956-1960,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1956-1960,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1961-1965,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1961-1965,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1961-1965,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1961-1965,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1961-1965,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1966-1970,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1966-1970,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1966-1970,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1966-1970,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1966-1970,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1971-1975,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1971-1975,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1971-1975,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1971-1975,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1971-1975,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1976-1980,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1976-1980,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1976-1980,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1976-1980,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1976-1980,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1981-1985,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1981-1985,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1981-1985,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1981-1985,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1981-1985,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1986-1990,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1986-1990,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1986-1990,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1986-1990,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1986-1990,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1991-1995,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1991-1995,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1991-1995,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1991-1995,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1991-1995,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1996-2000,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1996-2000,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 1996-2000,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 1996-2000,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 1996-2000,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2001-2005,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2001-2005,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2001-2005,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2001-2005,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2001-2005,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2006-2010,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2006-2010,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2006-2010,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2006-2010,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2006-2010,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2011-2015,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2011-2015,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2011-2015,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2011-2015,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2011-2015,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul 2016-2021,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 2016-2021,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul 2016-2021,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul 2016-2021,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul 2016-2021,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul before 1950,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul before 1950,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul before 1950,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul before 1950,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul before 1950,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_retire_2023,2085,OM-var,1.9,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul_retire_2023,2085,OM-var,1.9,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul_retire_2023,2085,OM-var,1.9,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul_retire_2023,2085,OM-var,1.9,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul_retire_2023,2085,OM-var,1.9,coal (conv pul) (dry cooling)
intermediate generation,biomass,biomass_int_conv,2090,OM-var,1.19,biomass (conv) (once through)
intermediate generation,biomass,biomass_int_conv,2090,OM-var,1.19,biomass (conv) (seawater)
intermediate generation,biomass,biomass_int_conv,2090,OM-var,1.19,biomass (conv) (recirculating)
intermediate generation,biomass,biomass_int_conv,2090,OM-var,1.19,biomass (conv) (cooling pond)
intermediate generation,biomass,biomass_int_conv,2090,OM-var,1.19,biomass (conv) (dry cooling)
intermediate generation,biomass,biomass_int_conv_CCS,2090,OM-var,3.24,biomass (conv CCS) (once through)
intermediate generation,biomass,biomass_int_conv_CCS,2090,OM-var,3.24,biomass (conv CCS) (seawater)
intermediate generation,biomass,biomass_int_conv_CCS,2090,OM-var,3.24,biomass (conv CCS) (recirculating)
intermediate generation,biomass,biomass_int_conv_CCS,2090,OM-var,3.24,biomass (conv CCS) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC,2090,OM-var,2.68,biomass (IGCC) (once through)
intermediate generation,biomass,biomass_int_IGCC,2090,OM-var,2.68,biomass (IGCC) (seawater)
intermediate generation,biomass,biomass_int_IGCC,2090,OM-var,2.68,biomass (IGCC) (recirculating)
intermediate generation,biomass,biomass_int_IGCC,2090,OM-var,2.68,biomass (IGCC) (dry cooling)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,OM-var,5.23,biomass (IGCC CCS) (once through)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,OM-var,5.23,biomass (IGCC CCS) (seawater)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,OM-var,5.23,biomass (IGCC CCS) (recirculating)
intermediate generation,biomass,biomass_int_IGCC_CCS,2090,OM-var,5.23,biomass (IGCC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul,2090,OM-var,1.89,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul,2090,OM-var,1.89,coal (conv pul) (seawater)
intermediate generation,coal,coal_int_conv pul,2090,OM-var,1.89,coal (conv pul) (recirculating)
intermediate generation,coal,coal_int_conv pul,2090,OM-var,1.89,coal (conv pul) (cooling pond)
intermediate generation,coal,coal_int_conv pul,2090,OM-var,1.89,coal (conv pul) (dry cooling)
intermediate generation,coal,coal_int_conv pul_CCS,2090,OM-var,3.04,coal (conv pul CCS) (once through)
intermediate generation,coal,coal_int_conv pul_CCS,2090,OM-var,3.04,coal (conv pul CCS) (seawater)
intermediate generation,coal,coal_int_conv pul_CCS,2090,OM-var,3.04,coal (conv pul CCS) (recirculating)
intermediate generation,coal,coal_int_conv pul_CCS,2090,OM-var,3.04,coal (conv pul CCS) (dry cooling)
intermediate generation,coal,coal_int_IGCC,2090,OM-var,3.38,coal (IGCC) (once through)
intermediate generation,coal,coal_int_IGCC,2090,OM-var,3.38,coal (IGCC) (seawater)
intermediate generation,coal,coal_int_IGCC,2090,OM-var,3.38,coal (IGCC) (recirculating)
intermediate generation,coal,coal_int_IGCC,2090,OM-var,3.38,coal (IGCC) (dry cooling)
intermediate generation,coal,coal_int_IGCC_CCS,2090,OM-var,5.03,coal (IGCC CCS) (once through)
intermediate generation,coal,coal_int_IGCC_CCS,2090,OM-var,5.03,coal (IGCC CCS) (seawater)
intermediate generation,coal,coal_int_IGCC_CCS,2090,OM-var,5.03,coal (IGCC CCS) (recirculating)
intermediate generation,coal,coal_int_IGCC_CCS,2090,OM-var,5.03,coal (IGCC CCS) (dry cooling)
intermediate generation,gas,gas_int_CC,2090,OM-var,0.41,gas (CC) (once through)
intermediate generation,gas,gas_int_CC,2090,OM-var,0.41,gas (CC) (seawater)
intermediate generation,gas,gas_int_CC,2090,OM-var,0.41,gas (CC) (recirculating)
intermediate generation,gas,gas_int_CC,2090,OM-var,0.41,gas (CC) (cooling pond)
intermediate generation,gas,gas_int_CC,2090,OM-var,0.41,gas (CC) (dry cooling)
intermediate generation,gas,gas_int_CC_CCS,2090,OM-var,0.83,gas (CC CCS) (once through)
intermediate generation,gas,gas_int_CC_CCS,2090,OM-var,0.83,gas (CC CCS) (seawater)
intermediate generation,gas,gas_int_CC_CCS,2090,OM-var,0.83,gas (CC CCS) (recirculating)
intermediate generation,gas,gas_int_CC_CCS,2090,OM-var,0.83,gas (CC CCS) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2090,OM-var,1.57,refined liquids (steam/CT) (once through)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2090,OM-var,1.57,refined liquids (steam/CT) (seawater)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2090,OM-var,1.57,refined liquids (steam/CT) (recirculating)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2090,OM-var,1.57,refined liquids (steam/CT) (cooling pond)
intermediate generation,refined liquids,refined liquids_int_steam/CT,2090,OM-var,1.57,refined liquids (steam/CT) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC,2090,OM-var,0.41,refined liquids (CC) (once through)
intermediate generation,refined liquids,refined liquids_int_CC,2090,OM-var,0.41,refined liquids (CC) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC,2090,OM-var,0.41,refined liquids (CC) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC,2090,OM-var,0.41,refined liquids (CC) (dry cooling)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2090,OM-var,0.83,refined liquids (CC CCS) (once through)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2090,OM-var,0.83,refined liquids (CC CCS) (seawater)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2090,OM-var,0.83,refined liquids (CC CCS) (recirculating)
intermediate generation,refined liquids,refined liquids_int_CC_CCS,2090,OM-var,0.83,refined liquids (CC CCS) (dry cooling)
intermediate generation,coal,coal_int_conv pul 1951-1955,2090,OM-var,1.89,coal (conv pul) (once through)
intermediate generation,coal,coal_int_conv pul 1951-1955,2090,OM-var,1.89,coal (conv pul) (seawater)
