supplysector,subsector.name0,subsector.name,year,lifetime,technology
peak generation,coal,coal_peak_conv pul,2090,60,coal (conv pul) (recirculating)
peak generation,coal,coal_peak_conv pul,2090,60,coal (conv pul) (cooling pond)
peak generation,coal,coal_peak_conv pul,2090,60,coal (conv pul) (dry cooling)
peak generation,gas,gas_peak_steam/CT,2090,45,gas (steam/CT) (once through)
peak generation,gas,gas_peak_steam/CT,2090,45,gas (steam/CT) (seawater)
peak generation,gas,gas_peak_steam/CT,2090,45,gas (steam/CT) (recirculating)
peak generation,gas,gas_peak_steam/CT,2090,45,gas (steam/CT) (cooling pond)
peak generation,gas,gas_peak_steam/CT,2090,45,gas (steam/CT) (dry cooling)
peak generation,gas,gas_peak_CC,2090,45,gas (CC) (once through)
peak generation,gas,gas_peak_CC,2090,45,gas (CC) (seawater)
peak generation,gas,gas_peak_CC,2090,45,gas (CC) (recirculating)
peak generation,gas,gas_peak_CC,2090,45,gas (CC) (cooling pond)
peak generation,gas,gas_peak_CC,2090,45,gas (CC) (dry cooling)
peak generation,gas,gas_peak_CC_CCS,2090,45,gas (CC CCS) (once through)
peak generation,gas,gas_peak_CC_CCS,2090,45,gas (CC CCS) (seawater)
peak generation,gas,gas_peak_CC_CCS,2090,45,gas (CC CCS) (recirculating)
peak generation,gas,gas_peak_CC_CCS,2090,45,gas (CC CCS) (dry cooling)
peak generation,refined liquids,refined liquids_peak_steam/CT,2090,45,refined liquids (steam/CT) (once through)
peak generation,refined liquids,refined liquids_peak_steam/CT,2090,45,refined liquids (steam/CT) (seawater)
peak generation,refined liquids,refined liquids_peak_steam/CT,2090,45,refined liquids (steam/CT) (recirculating)
peak generation,refined liquids,refined liquids_peak_steam/CT,2090,45,refined liquids (steam/CT) (cooling pond)
peak generation,refined liquids,refined liquids_peak_steam/CT,2090,45,refined liquids (steam/CT) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC,2090,45,refined liquids (CC) (once through)
peak generation,refined liquids,refined liquids_peak_CC,2090,45,refined liquids (CC) (seawater)
peak generation,refined liquids,refined liquids_peak_CC,2090,45,refined liquids (CC) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC,2090,45,refined liquids (CC) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2090,45,refined liquids (CC CCS) (once through)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2090,45,refined liquids (CC CCS) (seawater)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2090,45,refined liquids (CC CCS) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2090,45,refined liquids (CC CCS) (dry cooling)
peak generation,coal,coal_peak_conv pul,2095,60,coal (conv pul) (once through)
peak generation,coal,coal_peak_conv pul,2095,60,coal (conv pul) (seawater)
peak generation,coal,coal_peak_conv pul,2095,60,coal (conv pul) (recirculating)
peak generation,coal,coal_peak_conv pul,2095,60,coal (conv pul) (cooling pond)
peak generation,coal,coal_peak_conv pul,2095,60,coal (conv pul) (dry cooling)
peak generation,gas,gas_peak_steam/CT,2095,45,gas (steam/CT) (once through)
peak generation,gas,gas_peak_steam/CT,2095,45,gas (steam/CT) (seawater)
peak generation,gas,gas_peak_steam/CT,2095,45,gas (steam/CT) (recirculating)
peak generation,gas,gas_peak_steam/CT,2095,45,gas (steam/CT) (cooling pond)
peak generation,gas,gas_peak_steam/CT,2095,45,gas (steam/CT) (dry cooling)
peak generation,gas,gas_peak_CC,2095,45,gas (CC) (once through)
peak generation,gas,gas_peak_CC,2095,45,gas (CC) (seawater)
peak generation,gas,gas_peak_CC,2095,45,gas (CC) (recirculating)
peak generation,gas,gas_peak_CC,2095,45,gas (CC) (cooling pond)
peak generation,gas,gas_peak_CC,2095,45,gas (CC) (dry cooling)
peak generation,gas,gas_peak_CC_CCS,2095,45,gas (CC CCS) (once through)
peak generation,gas,gas_peak_CC_CCS,2095,45,gas (CC CCS) (seawater)
peak generation,gas,gas_peak_CC_CCS,2095,45,gas (CC CCS) (recirculating)
peak generation,gas,gas_peak_CC_CCS,2095,45,gas (CC CCS) (dry cooling)
peak generation,refined liquids,refined liquids_peak_steam/CT,2095,45,refined liquids (steam/CT) (once through)
peak generation,refined liquids,refined liquids_peak_steam/CT,2095,45,refined liquids (steam/CT) (seawater)
peak generation,refined liquids,refined liquids_peak_steam/CT,2095,45,refined liquids (steam/CT) (recirculating)
peak generation,refined liquids,refined liquids_peak_steam/CT,2095,45,refined liquids (steam/CT) (cooling pond)
peak generation,refined liquids,refined liquids_peak_steam/CT,2095,45,refined liquids (steam/CT) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC,2095,45,refined liquids (CC) (once through)
peak generation,refined liquids,refined liquids_peak_CC,2095,45,refined liquids (CC) (seawater)
peak generation,refined liquids,refined liquids_peak_CC,2095,45,refined liquids (CC) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC,2095,45,refined liquids (CC) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2095,45,refined liquids (CC CCS) (once through)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2095,45,refined liquids (CC CCS) (seawater)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2095,45,refined liquids (CC CCS) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2095,45,refined liquids (CC CCS) (dry cooling)
peak generation,coal,coal_peak_conv pul,2100,60,coal (conv pul) (once through)
peak generation,coal,coal_peak_conv pul,2100,60,coal (conv pul) (seawater)
peak generation,coal,coal_peak_conv pul,2100,60,coal (conv pul) (recirculating)
peak generation,coal,coal_peak_conv pul,2100,60,coal (conv pul) (cooling pond)
peak generation,coal,coal_peak_conv pul,2100,60,coal (conv pul) (dry cooling)
peak generation,gas,gas_peak_steam/CT,2100,45,gas (steam/CT) (once through)
peak generation,gas,gas_peak_steam/CT,2100,45,gas (steam/CT) (seawater)
peak generation,gas,gas_peak_steam/CT,2100,45,gas (steam/CT) (recirculating)
peak generation,gas,gas_peak_steam/CT,2100,45,gas (steam/CT) (cooling pond)
peak generation,gas,gas_peak_steam/CT,2100,45,gas (steam/CT) (dry cooling)
peak generation,gas,gas_peak_CC,2100,45,gas (CC) (once through)
peak generation,gas,gas_peak_CC,2100,45,gas (CC) (seawater)
peak generation,gas,gas_peak_CC,2100,45,gas (CC) (recirculating)
peak generation,gas,gas_peak_CC,2100,45,gas (CC) (cooling pond)
peak generation,gas,gas_peak_CC,2100,45,gas (CC) (dry cooling)
peak generation,gas,gas_peak_CC_CCS,2100,45,gas (CC CCS) (once through)
peak generation,gas,gas_peak_CC_CCS,2100,45,gas (CC CCS) (seawater)
peak generation,gas,gas_peak_CC_CCS,2100,45,gas (CC CCS) (recirculating)
peak generation,gas,gas_peak_CC_CCS,2100,45,gas (CC CCS) (dry cooling)
peak generation,refined liquids,refined liquids_peak_steam/CT,2100,45,refined liquids (steam/CT) (once through)
peak generation,refined liquids,refined liquids_peak_steam/CT,2100,45,refined liquids (steam/CT) (seawater)
peak generation,refined liquids,refined liquids_peak_steam/CT,2100,45,refined liquids (steam/CT) (recirculating)
peak generation,refined liquids,refined liquids_peak_steam/CT,2100,45,refined liquids (steam/CT) (cooling pond)
peak generation,refined liquids,refined liquids_peak_steam/CT,2100,45,refined liquids (steam/CT) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC,2100,45,refined liquids (CC) (once through)
peak generation,refined liquids,refined liquids_peak_CC,2100,45,refined liquids (CC) (seawater)
peak generation,refined liquids,refined liquids_peak_CC,2100,45,refined liquids (CC) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC,2100,45,refined liquids (CC) (dry cooling)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2100,45,refined liquids (CC CCS) (once through)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2100,45,refined liquids (CC CCS) (seawater)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2100,45,refined liquids (CC CCS) (recirculating)
peak generation,refined liquids,refined liquids_peak_CC_CCS,2100,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2025,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2025,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2025,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2025,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2025,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2025,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2025,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2025,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2025,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2025,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2025,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2025,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2025,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2025,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2025,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2025,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2025,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2025,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2025,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2025,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2025,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2025,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2025,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2025,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2025,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2025,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2025,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2025,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2025,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2030,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2030,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2030,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2030,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2030,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2030,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2030,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2030,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2030,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2030,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2030,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2030,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2030,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2030,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2030,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2030,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2030,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2030,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2030,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2030,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2030,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2030,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2030,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2030,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2030,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2030,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2030,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2030,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2030,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2035,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2035,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2035,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2035,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2035,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2035,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2035,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2035,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2035,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2035,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2035,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2035,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2035,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2035,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2035,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2035,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2035,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2035,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2035,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2035,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2035,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2035,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2035,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2035,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2035,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2035,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2035,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2035,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2035,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2040,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2040,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2040,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2040,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2040,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2040,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2040,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2040,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2040,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2040,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2040,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2040,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2040,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2040,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2040,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2040,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2040,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2040,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2040,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2040,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2040,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2040,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2040,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2040,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2040,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2040,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2040,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2040,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2040,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2040,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2040,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2040,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2045,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2045,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2045,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2045,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2045,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2045,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2045,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2045,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2045,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2045,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2045,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2045,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2045,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2045,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2045,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2045,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2045,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2045,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2045,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2045,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2045,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2045,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2045,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2045,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2045,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2045,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2045,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2045,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2045,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2045,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2045,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2045,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2050,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2050,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2050,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2050,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2050,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2050,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2050,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2050,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2050,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2050,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2050,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2050,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2050,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2050,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2050,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2050,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2050,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2050,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2050,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2050,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2050,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2050,45,refined liquids (steam/CT) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2050,45,refined liquids (steam/CT) (cooling pond)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2050,45,refined liquids (steam/CT) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2050,45,refined liquids (CC) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2050,45,refined liquids (CC) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2050,45,refined liquids (CC) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC,2050,45,refined liquids (CC) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2050,45,refined liquids (CC CCS) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2050,45,refined liquids (CC CCS) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2050,45,refined liquids (CC CCS) (recirculating)
subpeak generation,refined liquids,refined liquids_subpeak_CC_CCS,2050,45,refined liquids (CC CCS) (dry cooling)
subpeak generation,coal,coal_subpeak_conv pul,2055,60,coal (conv pul) (once through)
subpeak generation,coal,coal_subpeak_conv pul,2055,60,coal (conv pul) (seawater)
subpeak generation,coal,coal_subpeak_conv pul,2055,60,coal (conv pul) (recirculating)
subpeak generation,coal,coal_subpeak_conv pul,2055,60,coal (conv pul) (cooling pond)
subpeak generation,coal,coal_subpeak_conv pul,2055,60,coal (conv pul) (dry cooling)
subpeak generation,gas,gas_subpeak_steam/CT,2055,45,gas (steam/CT) (once through)
subpeak generation,gas,gas_subpeak_steam/CT,2055,45,gas (steam/CT) (seawater)
subpeak generation,gas,gas_subpeak_steam/CT,2055,45,gas (steam/CT) (recirculating)
subpeak generation,gas,gas_subpeak_steam/CT,2055,45,gas (steam/CT) (cooling pond)
subpeak generation,gas,gas_subpeak_steam/CT,2055,45,gas (steam/CT) (dry cooling)
subpeak generation,gas,gas_subpeak_CC,2055,45,gas (CC) (once through)
subpeak generation,gas,gas_subpeak_CC,2055,45,gas (CC) (seawater)
subpeak generation,gas,gas_subpeak_CC,2055,45,gas (CC) (recirculating)
subpeak generation,gas,gas_subpeak_CC,2055,45,gas (CC) (cooling pond)
subpeak generation,gas,gas_subpeak_CC,2055,45,gas (CC) (dry cooling)
subpeak generation,gas,gas_subpeak_CC_CCS,2055,45,gas (CC CCS) (once through)
subpeak generation,gas,gas_subpeak_CC_CCS,2055,45,gas (CC CCS) (seawater)
subpeak generation,gas,gas_subpeak_CC_CCS,2055,45,gas (CC CCS) (recirculating)
subpeak generation,gas,gas_subpeak_CC_CCS,2055,45,gas (CC CCS) (dry cooling)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2055,45,refined liquids (steam/CT) (once through)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2055,45,refined liquids (steam/CT) (seawater)
subpeak generation,refined liquids,refined liquids_subpeak_steam/CT,2055,45,refined liquids (steam/CT) (recirculating)
